"No.","Time","Source","Destination","Protocol","Length","Info"
"944","48.508055466","100.0.0.11","100.7.0.14","TCP","66","51270  >  991 [ACK] Seq=1 Ack=2581 Win=83 Len=0 TSval=3587899651 TSecr=2729318292"
"945","48.648923324","100.7.0.15","100.0.0.11","TCP","96","991  >  48110 [PSH, ACK] Seq=1411 Ack=1 Win=85 Len=30 TSval=1359522699 TSecr=2020291223"
"946","48.648935488","100.0.0.11","100.7.0.15","TCP","66","48110  >  991 [ACK] Seq=1 Ack=1441 Win=83 Len=0 TSval=2020292244 TSecr=1359522699"
"947","48.707619194","100.7.0.18","100.0.0.11","TCP","124","991  >  34304 [PSH, ACK] Seq=2553 Ack=1 Win=85 Len=58 TSval=4196124966 TSecr=1505332030"
"948","48.707638989","100.0.0.11","100.7.0.18","TCP","66","34304  >  991 [ACK] Seq=1 Ack=2611 Win=83 Len=0 TSval=1505333066 TSecr=4196124966"
"949","48.780629302","100.7.0.11","100.0.0.11","TCP","110","991  >  48450 [PSH, ACK] Seq=2025 Ack=1 Win=85 Len=44 TSval=616703805 TSecr=3981114953"
"950","48.780642042","100.0.0.11","100.7.0.11","TCP","66","48450  >  991 [ACK] Seq=1 Ack=2069 Win=83 Len=0 TSval=3981116009 TSecr=616703805"
"951","48.895818805","100.7.0.17","100.0.0.11","TCP","106","991  >  42932 [PSH, ACK] Seq=1841 Ack=1 Win=85 Len=40 TSval=1184675235 TSecr=2196887716"
"952","48.895838785","100.0.0.11","100.7.0.17","TCP","66","42932  >  991 [ACK] Seq=1 Ack=1881 Win=83 Len=0 TSval=2196888808 TSecr=1184675235"
"953","48.921704252","100.7.0.16","100.0.0.11","TCP","116","991  >  40906 [PSH, ACK] Seq=2351 Ack=1 Win=85 Len=50 TSval=22878099 TSecr=231668668"
"954","48.921715594","100.0.0.11","100.7.0.16","TCP","66","40906  >  991 [ACK] Seq=1 Ack=2401 Win=83 Len=0 TSval=231669704 TSecr=22878099"
"955","48.978156275","100.7.0.13","100.0.0.11","TCP","132","991  >  36616 [PSH, ACK] Seq=2971 Ack=1 Win=85 Len=66 TSval=3824421438 TSecr=2385541933"
"956","48.978169154","100.0.0.11","100.7.0.13","TCP","66","36616  >  991 [ACK] Seq=1 Ack=3037 Win=83 Len=0 TSval=2385542951 TSecr=3824421438"
"957","49.136083674","100.7.0.19","100.0.0.11","TCP","96","991  >  55904 [PSH, ACK] Seq=1411 Ack=1 Win=85 Len=30 TSval=2885348465 TSecr=2689590077"
"958","49.136097053","100.0.0.11","100.7.0.19","TCP","66","55904  >  991 [ACK] Seq=1 Ack=1441 Win=83 Len=0 TSval=2689591137 TSecr=2885348465"
"959","49.281537126","100.7.0.20","100.0.0.11","TCP","124","991  >  34906 [PSH, ACK] Seq=2669 Ack=1 Win=85 Len=58 TSval=3617115952 TSecr=3857034872"
